board,rep,strategy,n_lots,n_open_excl,mean_net_pct,win_rate,net_won_mean,n_replaced,n_dropped,dup_pi,dup_real
b2,152,minervini_volume_dryup,8471,35,-0.034541,0.422146,-466,0,0,0,0
b2,153,minervini_volume_dryup,8477,29,0.076975,0.429633,533,0,0,0,0
b2,154,minervini_volume_dryup,8480,26,0.033781,0.429717,237,0,0,0,0
b2,155,minervini_volume_dryup,8480,26,0.034916,0.42783,282,0,0,0,0
b2,156,minervini_volume_dryup,8475,31,0.075942,0.432802,486,0,0,0,0
b2,157,minervini_volume_dryup,8475,31,0.076304,0.422773,672,0,0,0,0
b2,158,minervini_volume_dryup,8479,27,-0.075053,0.416559,-840,0,0,0,0
b2,159,minervini_volume_dryup,8469,37,0.171279,0.426024,1504,0,0,0,0
b2,160,minervini_volume_dryup,8473,33,0.058068,0.425941,440,0,0,0,0
b2,161,minervini_volume_dryup,8469,37,0.01727,0.424135,210,0,0,0,0
b2,162,minervini_volume_dryup,8476,30,-0.016487,0.421425,-275,0,0,0,0
b2,163,minervini_volume_dryup,8469,37,-0.210114,0.411973,-1994,0,0,0,0
b2,164,minervini_volume_dryup,8479,27,-0.037971,0.425876,-523,0,0,0,0
b2,165,minervini_volume_dryup,8478,28,-0.111415,0.419674,-1256,0,0,0,0
b2,166,minervini_volume_dryup,8477,29,-0.166863,0.417129,-1727,0,0,0,0
b2,167,minervini_volume_dryup,8480,26,0.010697,0.426769,79,0,0,0,0
b2,168,minervini_volume_dryup,8475,31,0.129061,0.426195,1214,0,0,0,0
b2,169,minervini_volume_dryup,8476,30,0.145927,0.429566,1373,0,0,0,0
b2,170,minervini_volume_dryup,8473,33,-0.171772,0.419686,-1806,0,0,0,0
b2,171,minervini_volume_dryup,8475,31,-0.014906,0.424661,-404,0,0,0,0
b2,172,minervini_volume_dryup,8470,36,-0.049359,0.420897,-706,0,0,0,0
b2,173,minervini_volume_dryup,8470,36,-0.101373,0.422314,-1075,0,0,0,0
b2,174,minervini_volume_dryup,8475,31,-0.008012,0.419351,-204,0,0,0,0
b2,175,minervini_volume_dryup,8466,40,0.146217,0.424285,1411,0,0,0,0
b2,176,minervini_volume_dryup,8469,37,-0.168228,0.418349,-1549,0,0,0,0
b2,177,minervini_volume_dryup,8479,27,-0.132327,0.422455,-1399,0,0,0,0
b2,178,minervini_volume_dryup,8475,31,-0.040707,0.423363,-493,0,0,0,0
b2,179,minervini_volume_dryup,8470,36,0.193109,0.428571,1812,0,0,0,0
b2,180,minervini_volume_dryup,8472,34,0.08317,0.430713,790,0,0,0,0
b2,181,minervini_volume_dryup,8480,26,-0.102237,0.420873,-1124,0,0,0,0
b2,182,minervini_volume_dryup,8477,29,-0.133869,0.416775,-1348,0,0,0,0
b2,183,minervini_volume_dryup,8473,33,-0.035901,0.426413,-556,0,0,0,0
b2,184,minervini_volume_dryup,8467,39,-0.166186,0.419747,-1643,0,0,0,0
b2,185,minervini_volume_dryup,8478,28,-0.043779,0.422741,-627,0,0,0,0
b2,186,minervini_volume_dryup,8477,29,0.028435,0.42055,265,0,0,0,0
b2,187,minervini_volume_dryup,8468,38,-0.011834,0.426075,-504,0,0,0,0
b2,188,minervini_volume_dryup,8473,33,-0.05308,0.425705,-675,0,0,0,0
b2,189,minervini_volume_dryup,8475,31,-0.201709,0.415339,-2000,0,0,0,0
b2,190,minervini_volume_dryup,8472,34,-0.02299,0.422332,-61,0,0,0,0
b2,191,minervini_volume_dryup,8474,32,-0.000289,0.417276,-55,0,0,0,0
b2,192,minervini_volume_dryup,8475,31,0.006036,0.426313,-99,0,0,0,0
b2,193,minervini_volume_dryup,8472,34,-0.047567,0.424811,-449,0,0,0,0
b2,194,minervini_volume_dryup,8478,28,0.128131,0.425454,1195,0,0,0,0
b2,195,minervini_volume_dryup,8473,33,-0.01855,0.423109,-135,0,0,0,0
b2,196,minervini_volume_dryup,8476,30,0.013819,0.425908,67,0,0,0,0
b2,197,minervini_volume_dryup,8480,26,-0.186945,0.417453,-1777,0,0,0,0
b2,198,minervini_volume_dryup,8477,29,-0.029423,0.424089,-367,0,0,0,0
b2,199,minervini_volume_dryup,8472,34,-0.242892,0.413598,-2464,0,0,0,0
b2,0,daytrading_3methods_breakout,14937,63,-0.524992,0.45558,-5220,0,0,0,0
b2,1,daytrading_3methods_breakout,14939,61,-0.392063,0.463886,-3889,0,0,0,0
b2,2,daytrading_3methods_breakout,14938,62,-0.514014,0.457022,-5102,0,0,0,0
b2,3,daytrading_3methods_breakout,14941,59,-0.387965,0.466502,-3845,0,0,0,0
b2,4,daytrading_3methods_breakout,14939,61,-0.53294,0.45726,-5295,0,0,0,0
b2,5,daytrading_3methods_breakout,14936,64,-0.462495,0.463176,-4602,0,0,0,0
b2,6,daytrading_3methods_breakout,14942,58,-0.442257,0.460514,-4395,0,0,0,0
b2,7,daytrading_3methods_breakout,14938,62,-0.41931,0.464453,-4164,0,0,0,0
b2,8,daytrading_3methods_breakout,14936,64,-0.500563,0.457418,-4971,0,0,0,0
b2,9,daytrading_3methods_breakout,14941,59,-0.496585,0.456797,-4933,0,0,0,0
b2,10,daytrading_3methods_breakout,14936,64,-0.470424,0.4609,-4662,0,0,0,0
b2,11,daytrading_3methods_breakout,14939,61,-0.45644,0.45987,-4531,0,0,0,0
b2,12,daytrading_3methods_breakout,14937,63,-0.503527,0.460066,-5003,0,0,0,0
b2,13,daytrading_3methods_breakout,14927,73,-0.642086,0.45066,-6384,0,0,0,0
b2,14,daytrading_3methods_breakout,14939,61,-0.464134,0.461677,-4618,0,0,0,0
b2,15,daytrading_3methods_breakout,14928,72,-0.469635,0.4584,-4659,0,0,0,0
b2,16,daytrading_3methods_breakout,14936,64,-0.393846,0.462373,-3915,0,0,0,0
b2,17,daytrading_3methods_breakout,14942,58,-0.561528,0.454959,-5578,0,0,0,0
b2,18,daytrading_3methods_breakout,14939,61,-0.535644,0.45331,-5322,0,0,0,0
b2,19,daytrading_3methods_breakout,14934,66,-0.569454,0.458685,-5661,0,0,0,0
b2,20,daytrading_3methods_breakout,14941,59,-0.429214,0.458269,-4259,0,0,0,0
b2,21,daytrading_3methods_breakout,14939,61,-0.56982,0.456791,-5660,0,0,0,0
b2,22,daytrading_3methods_breakout,14936,64,-0.435149,0.463176,-4315,0,0,0,0
b2,23,daytrading_3methods_breakout,14937,63,-0.555909,0.454911,-5515,0,0,0,0
b2,24,daytrading_3methods_breakout,14932,68,-0.486269,0.455063,-4830,0,0,0,0
b2,25,daytrading_3methods_breakout,14939,61,-0.371504,0.466765,-3682,0,0,0,0
b2,26,daytrading_3methods_breakout,14938,62,-0.490609,0.458093,-4866,0,0,0,0
b2,27,daytrading_3methods_breakout,14949,51,-0.596973,0.454412,-5939,0,0,0,0
b2,28,daytrading_3methods_breakout,14933,67,-0.499534,0.460859,-4965,0,0,0,0
b2,29,daytrading_3methods_breakout,14942,58,-0.492675,0.459778,-4909,0,0,0,0
b2,30,daytrading_3methods_breakout,14938,62,-0.435175,0.462378,-4329,0,0,0,0
b2,31,daytrading_3methods_breakout,14939,61,-0.523114,0.456523,-5205,0,0,0,0
b2,32,daytrading_3methods_breakout,14938,62,-0.409832,0.463382,-4063,0,0,0,0
b2,33,daytrading_3methods_breakout,14940,60,-0.494292,0.458635,-4911,0,0,0,0
b2,34,daytrading_3methods_breakout,14935,65,-0.406097,0.46227,-4034,0,0,0,0
b2,35,daytrading_3methods_breakout,14941,59,-0.482352,0.458604,-4788,0,0,0,0
b2,36,daytrading_3methods_breakout,14942,58,-0.385463,0.461585,-3838,0,0,0,0
b2,37,daytrading_3methods_breakout,14942,58,-0.425655,0.463392,-4227,0,0,0,0
b2,38,daytrading_3methods_breakout,14938,62,-0.464671,0.458361,-4625,0,0,0,0
b2,39,daytrading_3methods_breakout,14926,74,-0.567947,0.454911,-5641,0,0,0,0
b2,40,daytrading_3methods_breakout,14946,54,-0.429189,0.460391,-4260,0,0,0,0
b2,41,daytrading_3methods_breakout,14943,57,-0.52538,0.459814,-5225,0,0,0,0
b2,42,daytrading_3methods_breakout,14945,55,-0.600785,0.4546,-5966,0,0,0,0
b2,43,daytrading_3methods_breakout,14943,57,-0.475838,0.460349,-4722,0,0,0,0
b2,44,daytrading_3methods_breakout,14942,58,-0.508878,0.457569,-5065,0,0,0,0
b2,45,daytrading_3methods_breakout,14936,64,-0.520394,0.454339,-5163,0,0,0,0
b2,46,daytrading_3methods_breakout,14940,60,-0.626049,0.45174,-6224,0,0,0,0
b2,47,daytrading_3methods_breakout,14939,61,-0.537873,0.459201,-5346,0,0,0,0
b2,48,daytrading_3methods_breakout,14936,64,-0.469338,0.458289,-4658,0,0,0,0
b2,49,daytrading_3methods_breakout,14940,60,-0.476615,0.460576,-4737,0,0,0,0
b2,50,daytrading_3methods_breakout,14932,68,-0.614126,0.454058,-6104,0,0,0,0
b2,51,daytrading_3methods_breakout,14932,68,-0.614027,0.450844,-6101,0,0,0,0
b2,52,daytrading_3methods_breakout,14938,62,-0.496907,0.456018,-4940,0,0,0,0
b2,53,daytrading_3methods_breakout,14940,60,-0.562325,0.454552,-5587,0,0,0,0
b2,54,daytrading_3methods_breakout,14937,63,-0.476402,0.461137,-4737,0,0,0,0
b2,55,daytrading_3methods_breakout,14940,60,-0.58438,0.456359,-5811,0,0,0,0
b2,56,daytrading_3methods_breakout,14932,68,-0.498971,0.455599,-4950,0,0,0,0
b2,57,daytrading_3methods_breakout,14936,64,-0.411186,0.461971,-4093,0,0,0,0
b2,58,daytrading_3methods_breakout,14932,68,-0.558023,0.456804,-5563,0,0,0,0
b2,59,daytrading_3methods_breakout,14942,58,-0.469323,0.460849,-4660,0,0,0,0
b2,60,daytrading_3methods_breakout,14941,59,-0.402631,0.459407,-4008,0,0,0,0
b2,61,daytrading_3methods_breakout,14940,60,-0.573285,0.456827,-5712,0,0,0,0
b2,62,daytrading_3methods_breakout,14948,52,-0.391878,0.463875,-3887,0,0,0,0
b2,63,daytrading_3methods_breakout,14933,67,-0.435417,0.461461,-4326,0,0,0,0
b2,64,daytrading_3methods_breakout,14934,66,-0.708915,0.447435,-7049,0,0,0,0
b2,65,daytrading_3methods_breakout,14937,63,-0.431773,0.464484,-4287,0,0,0,0
b2,66,daytrading_3methods_breakout,14935,65,-0.421765,0.462805,-4185,0,0,0,0
b2,67,daytrading_3methods_breakout,14936,64,-0.567891,0.453669,-5651,0,0,0,0
b2,68,daytrading_3methods_breakout,14935,65,-0.503743,0.45919,-4999,0,0,0,0
b2,69,daytrading_3methods_breakout,14948,52,-0.575369,0.453171,-5709,0,0,0,0
b2,70,daytrading_3methods_breakout,14942,58,-0.488265,0.456298,-4853,0,0,0,0
b2,71,daytrading_3methods_breakout,14943,57,-0.44171,0.458944,-4393,0,0,0,0
b2,72,daytrading_3methods_breakout,14931,69,-0.571128,0.453285,-5675,0,0,0,0
b2,73,daytrading_3methods_breakout,14941,59,-0.475827,0.46108,-4727,0,0,0,0
b2,74,daytrading_3methods_breakout,14940,60,-0.40633,0.462985,-4038,0,0,0,0
b2,75,daytrading_3methods_breakout,14931,69,-0.519374,0.459313,-5169,0,0,0,0
b2,76,daytrading_3methods_breakout,14941,59,-0.583218,0.455927,-5787,0,0,0,0
b2,77,daytrading_3methods_breakout,14933,67,-0.562581,0.453827,-5578,0,0,0,0
b2,78,daytrading_3methods_breakout,14930,70,-0.335566,0.464769,-3342,0,0,0,0
b2,79,daytrading_3methods_breakout,14941,59,-0.474269,0.458738,-4707,0,0,0,0
b2,80,daytrading_3methods_breakout,14949,51,-0.534101,0.455081,-5312,0,0,0,0
b2,81,daytrading_3methods_breakout,14935,65,-0.598462,0.453097,-5930,0,0,0,0
b2,82,daytrading_3methods_breakout,14939,61,-0.617325,0.45398,-6137,0,0,0,0
b2,83,daytrading_3methods_breakout,14932,68,-0.592796,0.453255,-5895,0,0,0,0
b2,84,daytrading_3methods_breakout,14929,71,-0.559423,0.454619,-5558,0,0,0,0
b2,85,daytrading_3methods_breakout,14950,50,-0.417774,0.462074,-4142,0,0,0,0
b2,86,daytrading_3methods_breakout,14944,56,-0.449149,0.462058,-4478,0,0,0,0
b2,87,daytrading_3methods_breakout,14944,56,-0.412272,0.465806,-4092,0,0,0,0
b2,88,daytrading_3methods_breakout,14930,70,-0.58004,0.453048,-5754,0,0,0,0
b2,89,daytrading_3methods_breakout,14936,64,-0.529859,0.456146,-5265,0,0,0,0
b2,90,daytrading_3methods_breakout,14938,62,-0.371572,0.463717,-3694,0,0,0,0
b2,91,daytrading_3methods_breakout,14935,65,-0.407159,0.463006,-4047,0,0,0,0
b2,92,daytrading_3methods_breakout,14945,55,-0.430061,0.461693,-4278,0,0,0,0
b2,93,daytrading_3methods_breakout,14933,67,-0.417918,0.461662,-4146,0,0,0,0
b2,94,daytrading_3methods_breakout,14938,62,-0.406112,0.462846,-4043,0,0,0,0
b2,95,daytrading_3methods_breakout,14940,60,-0.496177,0.457965,-4926,0,0,0,0
b2,96,daytrading_3methods_breakout,14931,69,-0.64025,0.45007,-6362,0,0,0,0
b2,97,daytrading_3methods_breakout,14930,70,-0.425251,0.46075,-4221,0,0,0,0
b2,98,daytrading_3methods_breakout,14934,66,-0.445178,0.462703,-4426,0,0,0,0
b2,99,daytrading_3methods_breakout,14941,59,-0.446646,0.461549,-4449,0,0,0,0
b2,100,daytrading_3methods_breakout,14942,58,-0.531073,0.457636,-5283,0,0,0,0
b2,101,daytrading_3methods_breakout,14927,73,-0.442382,0.461111,-4379,0,0,0,0
b2,102,daytrading_3methods_breakout,14931,69,-0.541029,0.455093,-5385,0,0,0,0
b2,103,daytrading_3methods_breakout,14945,55,-0.447188,0.459016,-4441,0,0,0,0
b2,104,daytrading_3methods_breakout,14936,64,-0.581439,0.454405,-5779,0,0,0,0
b2,105,daytrading_3methods_breakout,14933,67,-0.529573,0.457175,-5249,0,0,0,0
b2,106,daytrading_3methods_breakout,14934,66,-0.444433,0.460627,-4423,0,0,0,0
b2,107,daytrading_3methods_breakout,14947,53,-0.408707,0.46424,-4058,0,0,0,0
b2,108,daytrading_3methods_breakout,14930,70,-0.508749,0.457535,-5048,0,0,0,0
b2,109,daytrading_3methods_breakout,14940,60,-0.346322,0.46921,-3436,0,0,0,0
b2,110,daytrading_3methods_breakout,14935,65,-0.493685,0.457181,-4903,0,0,0,0
b2,111,daytrading_3methods_breakout,14930,70,-0.490542,0.461621,-4877,0,0,0,0
b2,112,daytrading_3methods_breakout,14939,61,-0.440624,0.460138,-4370,0,0,0,0
b2,113,daytrading_3methods_breakout,14943,57,-0.420948,0.463093,-4185,0,0,0,0
b2,114,daytrading_3methods_breakout,14932,68,-0.455204,0.459282,-4538,0,0,0,0
b2,115,daytrading_3methods_breakout,14939,61,-0.589036,0.454515,-5849,0,0,0,0
b2,116,daytrading_3methods_breakout,14933,67,-0.406173,0.459787,-4030,0,0,0,0
b2,117,daytrading_3methods_breakout,14937,63,-0.487991,0.457655,-4856,0,0,0,0
b2,118,daytrading_3methods_breakout,14936,64,-0.344925,0.465051,-3427,0,0,0,0
b2,119,daytrading_3methods_breakout,14942,58,-0.470798,0.45951,-4675,0,0,0,0
b2,120,daytrading_3methods_breakout,14933,67,-0.533686,0.459519,-5303,0,0,0,0
b2,121,daytrading_3methods_breakout,14933,67,-0.40669,0.463269,-4037,0,0,0,0
b2,122,daytrading_3methods_breakout,14924,76,-0.500631,0.455843,-4970,0,0,0,0
b2,123,daytrading_3methods_breakout,14943,57,-0.602307,0.453256,-5976,0,0,0,0
b2,124,daytrading_3methods_breakout,14940,60,-0.498919,0.460442,-4948,0,0,0,0
b2,125,daytrading_3methods_breakout,14938,62,-0.318561,0.469675,-3162,0,0,0,0
b2,126,daytrading_3methods_breakout,14940,60,-0.559851,0.454953,-5566,0,0,0,0
b2,127,daytrading_3methods_breakout,14946,54,-0.481353,0.459119,-4784,0,0,0,0
b2,128,daytrading_3methods_breakout,14933,67,-0.493111,0.461461,-4898,0,0,0,0
b2,129,daytrading_3methods_breakout,14935,65,-0.504738,0.454905,-5015,0,0,0,0
b2,130,daytrading_3methods_breakout,14944,56,-0.394994,0.464066,-3935,0,0,0,0
b2,131,daytrading_3methods_breakout,14937,63,-0.552569,0.457856,-5495,0,0,0,0
b2,132,daytrading_3methods_breakout,14934,66,-0.602158,0.454198,-5981,0,0,0,0
b2,133,daytrading_3methods_breakout,14944,56,-0.472884,0.460252,-4703,0,0,0,0
b2,134,daytrading_3methods_breakout,14935,65,-0.551236,0.457248,-5468,0,0,0,0
b2,135,daytrading_3methods_breakout,14950,50,-0.473176,0.459666,-4696,0,0,0,0
b2,136,daytrading_3methods_breakout,14944,56,-0.442549,0.462928,-4395,0,0,0,0
b2,137,daytrading_3methods_breakout,14932,68,-0.41438,0.462296,-4122,0,0,0,0
b2,138,daytrading_3methods_breakout,14940,60,-0.415072,0.460308,-4129,0,0,0,0
b2,139,daytrading_3methods_breakout,14934,66,-0.429968,0.462569,-4276,0,0,0,0
b2,140,daytrading_3methods_breakout,14933,67,-0.496028,0.457175,-4921,0,0,0,0
b2,141,daytrading_3methods_breakout,14946,54,-0.513264,0.45845,-5103,0,0,0,0
b2,142,daytrading_3methods_breakout,14934,66,-0.563271,0.454533,-5598,0,0,0,0
b2,143,daytrading_3methods_breakout,14932,68,-0.518436,0.460889,-5162,0,0,0,0
b2,144,daytrading_3methods_breakout,14941,59,-0.465485,0.458738,-4630,0,0,0,0
b2,145,daytrading_3methods_breakout,14935,65,-0.394788,0.462069,-3923,0,0,0,0
b2,146,daytrading_3methods_breakout,14938,62,-0.458927,0.464788,-4562,0,0,0,0
b2,147,daytrading_3methods_breakout,14931,69,-0.522843,0.456366,-5202,0,0,0,0
b2,148,daytrading_3methods_breakout,14933,67,-0.566816,0.457376,-5642,0,0,0,0
b2,149,daytrading_3methods_breakout,14934,66,-0.587802,0.453261,-5853,0,0,0,0
b2,150,daytrading_3methods_breakout,14935,65,-0.380992,0.464212,-3780,0,0,0,0
b2,151,daytrading_3methods_breakout,14946,54,-0.598601,0.45457,-5943,0,0,0,0
b2,152,daytrading_3methods_breakout,14943,57,-0.423503,0.462692,-4200,0,0,0,0
b2,153,daytrading_3methods_breakout,14936,64,-0.584008,0.452665,-5802,0,0,0,0
b2,154,daytrading_3methods_breakout,14948,52,-0.543005,0.458991,-5409,0,0,0,0
b2,155,daytrading_3methods_breakout,14935,65,-0.461863,0.459056,-4605,0,0,0,0
b2,156,daytrading_3methods_breakout,14936,64,-0.51748,0.456146,-5149,0,0,0,0
b2,157,daytrading_3methods_breakout,14937,63,-0.51565,0.456785,-5122,0,0,0,0
b2,158,daytrading_3methods_breakout,14932,68,-0.530839,0.457943,-5270,0,0,0,0
b2,159,daytrading_3methods_breakout,14935,65,-0.42869,0.464078,-4259,0,0,0,0
b2,160,daytrading_3methods_breakout,14936,64,-0.519519,0.455343,-5167,0,0,0,0
b2,161,daytrading_3methods_breakout,14941,59,-0.504453,0.457801,-5021,0,0,0,0
b2,162,daytrading_3methods_breakout,14931,69,-0.466117,0.461188,-4624,0,0,0,0
b2,163,daytrading_3methods_breakout,14943,57,-0.577339,0.456936,-5742,0,0,0,0
b2,164,daytrading_3methods_breakout,14946,54,-0.39115,0.461863,-3891,0,0,0,0
b2,165,daytrading_3methods_breakout,14940,60,-0.529258,0.454953,-5257,0,0,0,0
b2,166,daytrading_3methods_breakout,14944,56,-0.43668,0.464066,-4340,0,0,0,0
b2,167,daytrading_3methods_breakout,14933,67,-0.490285,0.45751,-4870,0,0,0,0
b2,168,daytrading_3methods_breakout,14932,68,-0.368674,0.465644,-3666,0,0,0,0
b2,169,daytrading_3methods_breakout,14936,64,-0.571913,0.453803,-5686,0,0,0,0
b2,170,daytrading_3methods_breakout,14945,55,-0.53344,0.456808,-5298,0,0,0,0
b2,171,daytrading_3methods_breakout,14942,58,-0.53533,0.458172,-5317,0,0,0,0
b2,172,daytrading_3methods_breakout,14942,58,-0.481709,0.461719,-4789,0,0,0,0
b2,173,daytrading_3methods_breakout,14929,71,-0.64946,0.452006,-6463,0,0,0,0
b2,174,daytrading_3methods_breakout,14931,69,-0.446198,0.461456,-4439,0,0,0,0
b2,175,daytrading_3methods_breakout,14931,69,-0.593425,0.453687,-5903,0,0,0,0
b2,176,daytrading_3methods_breakout,14934,66,-0.467241,0.459823,-4651,0,0,0,0
b2,177,daytrading_3methods_breakout,14937,63,-0.360541,0.462543,-3584,0,0,0,0
b2,178,daytrading_3methods_breakout,14932,68,-0.561052,0.456402,-5576,0,0,0,0
b2,179,daytrading_3methods_breakout,14936,64,-0.43432,0.460699,-4315,0,0,0,0
b2,180,daytrading_3methods_breakout,14936,64,-0.469832,0.461435,-4674,0,0,0,0
b2,181,daytrading_3methods_breakout,14940,60,-0.49808,0.457497,-4952,0,0,0,0
b2,182,daytrading_3methods_breakout,14939,61,-0.53541,0.459201,-5331,0,0,0,0
b2,183,daytrading_3methods_breakout,14941,59,-0.552943,0.456663,-5510,0,0,0,0
b2,184,daytrading_3methods_breakout,14929,71,-0.446203,0.461451,-4439,0,0,0,0
b2,185,daytrading_3methods_breakout,14943,57,-0.508952,0.456869,-5058,0,0,0,0
b2,186,daytrading_3methods_breakout,14944,56,-0.422392,0.461523,-4181,0,0,0,0
b2,187,daytrading_3methods_breakout,14938,62,-0.60098,0.451801,-5968,0,0,0,0
b2,188,daytrading_3methods_breakout,14939,61,-0.627084,0.452908,-6233,0,0,0,0
b2,189,daytrading_3methods_breakout,14948,52,-0.51057,0.459125,-5075,0,0,0,0
b2,190,daytrading_3methods_breakout,14932,68,-0.511194,0.457273,-5075,0,0,0,0
b2,191,daytrading_3methods_breakout,14939,61,-0.494663,0.462213,-4910,0,0,0,0
b2,192,daytrading_3methods_breakout,14949,51,-0.502551,0.460231,-4986,0,0,0,0
b2,193,daytrading_3methods_breakout,14941,59,-0.557702,0.455391,-5531,0,0,0,0
b2,194,daytrading_3methods_breakout,14937,63,-0.421463,0.462677,-4196,0,0,0,0
b2,195,daytrading_3methods_breakout,14938,62,-0.454138,0.463784,-4514,0,0,0,0
b2,196,daytrading_3methods_breakout,14950,50,-0.462542,0.46107,-4600,0,0,0,0
b2,197,daytrading_3methods_breakout,14934,66,-0.584757,0.454868,-5808,0,0,0,0
b2,198,daytrading_3methods_breakout,14939,61,-0.493583,0.459602,-4901,0,0,0,0
b2,199,daytrading_3methods_breakout,14935,65,-0.494576,0.458119,-4916,0,0,0,0
